"Code","location","jobs","ESA_Code","title","abb"
"23","New England",1,27,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Westgate",3,63,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Western Adelaide",3,98,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Fraser Coast",1,69,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Central Coast",3,3,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Orana",1,30,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Lower Hunter",9,20,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Northern Adelaide",1,92,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Alice Springs",2,112,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Wollongong",1,43,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","South Eastern",2,36,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Southern Adelaide",2,97,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","East Gippsland",1,47,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Mt Isa",2,76,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Gold Coast",2,71,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Manning",2,24,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Richmond",1,34,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Gwydir Namoi",2,12,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Far West",1,11,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Gladstone",3,70,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Inner Sydney",17,15,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Cairns",7,66,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Inner Western Sydney",2,16,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Toowoomba",3,81,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","West and North West",3,111,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Eastern Adelaide",2,86,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Darwin",2,113,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Kiewa",1,53,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Sunshine Coast",3,80,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","South Brisbane",3,79,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","North Coast",1,28,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Central and West Metro",7,99,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Central Western Sydney",6,4,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Dale",2,100,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Bundaberg",1,65,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Goulburn Valley",1,50,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Western District",2,62,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Hunter",2,14,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Hobart",3,109,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Murraylands",1,90,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Plenty",1,60,"Design, Engineering, Science and Transport Professionals","DESaTP"
"23","Logan",1,74,"Design, Engineering, Science and Transport Professionals","DESaTP"
"24","Bayside",11,44,"Education Professionals","EdcP"
"24","Tweed",1,40,"Education Professionals","EdcP"
"24","Calder",7,46,"Education Professionals","EdcP"
"24","ACT/Queanbeyan",5,1,"Education Professionals","EdcP"
"24","Yarra",15,64,"Education Professionals","EdcP"
"24","Peninsula",1,59,"Education Professionals","EdcP"
"24","Patterson",1,33,"Education Professionals","EdcP"
"24","Inner Western Sydney",2,16,"Education Professionals","EdcP"
"24","Gold Coast",9,71,"Education Professionals","EdcP"
"24","Coffs Harbour",3,7,"Education Professionals","EdcP"
"24","Outer Western Sydney",4,31,"Education Professionals","EdcP"
"24","St George-Sutherland",1,38,"Education Professionals","EdcP"
"24","Capricornia",1,67,"Education Professionals","EdcP"
"24","Kadina/Clare",2,89,"Education Professionals","EdcP"
"24","Gympie",1,72,"Education Professionals","EdcP"
"24","Central Coast",2,3,"Education Professionals","EdcP"
"24","Central and West Metro",5,99,"Education Professionals","EdcP"
"24","Midlands/Wheatbelt",1,105,"Education Professionals","EdcP"
"24","Upper Hunter",1,41,"Education Professionals","EdcP"
"24","Northern Adelaide",6,92,"Education Professionals","EdcP"
"24","Alice Springs",3,112,"Education Professionals","EdcP"
"24","South Brisbane",8,79,"Education Professionals","EdcP"
"24","Wollongong",1,43,"Education Professionals","EdcP"
"24","Gwydir Namoi",4,12,"Education Professionals","EdcP"
"24","Goldfields/Esperance",3,102,"Education Professionals","EdcP"
"24","Macleay",2,23,"Education Professionals","EdcP"
"24","Launceston",1,110,"Education Professionals","EdcP"
"24","Canterbury/Bankstown",1,2,"Education Professionals","EdcP"
"24","Sturt",1,39,"Education Professionals","EdcP"
"24","Monash",3,57,"Education Professionals","EdcP"
"24","Western Adelaide",1,98,"Education Professionals","EdcP"
"24","Lachlan",1,18,"Education Professionals","EdcP"
"24","Keepit",1,17,"Education Professionals","EdcP"
"24","Fleurieu/Kangaroo Island",3,87,"Education Professionals","EdcP"
"24","Cairns",4,66,"Education Professionals","EdcP"
"24","Lower Hunter",4,20,"Education Professionals","EdcP"
"24","New England",3,27,"Education Professionals","EdcP"
"24","Townsville",1,82,"Education Professionals","EdcP"
"24","South East",1,96,"Education Professionals","EdcP"
"24","Westgate",4,63,"Education Professionals","EdcP"
"24","Toowoomba",5,81,"Education Professionals","EdcP"
"24","Richmond",2,34,"Education Professionals","EdcP"
"24","Bundaberg",1,65,"Education Professionals","EdcP"
"24","Mackay",2,75,"Education Professionals","EdcP"
"24","Maroondah",1,55,"Education Professionals","EdcP"
"24","Inner Sydney",12,15,"Education Professionals","EdcP"
"24","Northern Sydney",5,29,"Education Professionals","EdcP"
"24","Orana",1,30,"Education Professionals","EdcP"
"24","Western Downs",3,84,"Education Professionals","EdcP"
"24","Bendigo",1,45,"Education Professionals","EdcP"
"24","Kiewa",1,53,"Education Professionals","EdcP"
"24","Eastern Adelaide",10,86,"Education Professionals","EdcP"
"24","Central Western Sydney",5,4,"Education Professionals","EdcP"
"24","Windamere",1,42,"Education Professionals","EdcP"
"24","West and North West",2,111,"Education Professionals","EdcP"
"24","Hastings",1,13,"Education Professionals","EdcP"
"24","Fraser Coast",2,69,"Education Professionals","EdcP"
"24","Darwin",3,113,"Education Professionals","EdcP"
"24","Southern Ranges",1,37,"Education Professionals","EdcP"
"24","Liverpool",1,19,"Education Professionals","EdcP"
"24","Port Pirie",1,94,"Education Professionals","EdcP"
"24","Logan",2,74,"Education Professionals","EdcP"
"24","Ipswich",2,73,"Education Professionals","EdcP"
"24","Fairfield",1,10,"Education Professionals","EdcP"
"24","Manning",1,24,"Education Professionals","EdcP"
"24","Plenty",1,60,"Education Professionals","EdcP"
"24","South Eastern",6,36,"Education Professionals","EdcP"
"24","Far West",1,11,"Education Professionals","EdcP"
"24","Clarence",3,6,"Education Professionals","EdcP"
"24","Macarthur",3,22,"Education Professionals","EdcP"
"24","Eastern Suburbs",1,8,"Education Professionals","EdcP"
"24","North Metro",1,106,"Education Professionals","EdcP"
"24","Hobart",3,109,"Education Professionals","EdcP"
"24","North Coast",3,28,"Education Professionals","EdcP"
"24","North Brisbane",3,77,"Education Professionals","EdcP"
"24","Western District",2,62,"Education Professionals","EdcP"
"24","Southern Adelaide",7,97,"Education Professionals","EdcP"
"24","Sunshine Coast",1,80,"Education Professionals","EdcP"
"24","Hunter",1,14,"Education Professionals","EdcP"
"24","Shoalhaven",1,35,"Education Professionals","EdcP"
"24","Chifley",1,5,"Education Professionals","EdcP"
"24","Goulburn Valley",4,50,"Education Professionals","EdcP"
"25","ACT/Queanbeyan",4,1,"Health Professionals","HltP"
"25","Nepean",2,26,"Health Professionals","HltP"
"25","Alice Springs",2,112,"Health Professionals","HltP"
"25","Wollongong",1,43,"Health Professionals","HltP"
"25","Peninsula",1,59,"Health Professionals","HltP"
"25","Inner Sydney",7,15,"Health Professionals","HltP"
"25","Outer North Brisbane",2,78,"Health Professionals","HltP"
"25","Yarra",7,64,"Health Professionals","HltP"
"25","St George-Sutherland",2,38,"Health Professionals","HltP"
"25","Windamere",4,42,"Health Professionals","HltP"
"25","Patterson",1,33,"Health Professionals","HltP"
"25","Bayside",4,44,"Health Professionals","HltP"
"25","Lower Hunter",8,20,"Health Professionals","HltP"
"25","Gold Coast",7,71,"Health Professionals","HltP"
"25","Macleay",2,23,"Health Professionals","HltP"
"25","Gympie",2,72,"Health Professionals","HltP"
"25","Westgate",3,63,"Health Professionals","HltP"
"25","Sturt",1,39,"Health Professionals","HltP"
"25","Keepit",5,17,"Health Professionals","HltP"
"25","Upper Hunter",2,41,"Health Professionals","HltP"
"25","Southern Ranges",1,37,"Health Professionals","HltP"
"25","Capricornia",2,67,"Health Professionals","HltP"
"25","Central Coast",4,3,"Health Professionals","HltP"
"25","Northern Sydney",9,29,"Health Professionals","HltP"
"25","Northern Adelaide",2,92,"Health Professionals","HltP"
"25","Cairns",2,66,"Health Professionals","HltP"
"25","Liverpool",3,19,"Health Professionals","HltP"
"25","Manning",1,24,"Health Professionals","HltP"
"25","East Metro",2,101,"Health Professionals","HltP"
"25","Launceston",2,110,"Health Professionals","HltP"
"25","Eurobodalla",3,9,"Health Professionals","HltP"
"25","Lachlan",1,18,"Health Professionals","HltP"
"25","Coffs Harbour",3,7,"Health Professionals","HltP"
"25","Central Western Sydney",10,4,"Health Professionals","HltP"
"25","Mid Murray",1,56,"Health Professionals","HltP"
"25","Gwydir Namoi",1,12,"Health Professionals","HltP"
"25","Goldfields/Esperance",1,102,"Health Professionals","HltP"
"25","Fraser Coast",2,69,"Health Professionals","HltP"
"25","South Brisbane",4,79,"Health Professionals","HltP"
"25","Western Downs",3,84,"Health Professionals","HltP"
"25","Far West",2,11,"Health Professionals","HltP"
"25","Western Adelaide",1,98,"Health Professionals","HltP"
"25","Southern",1,108,"Health Professionals","HltP"
"25","Mackay",2,75,"Health Professionals","HltP"
"25","Darwin",5,113,"Health Professionals","HltP"
"25","East Gippsland",2,47,"Health Professionals","HltP"
"25","Bundaberg",3,65,"Health Professionals","HltP"
"25","Clarence",3,6,"Health Professionals","HltP"
"25","Hastings",1,13,"Health Professionals","HltP"
"25","Ipswich",1,73,"Health Professionals","HltP"
"25","Inner Western Sydney",2,16,"Health Professionals","HltP"
"25","Dale",1,100,"Health Professionals","HltP"
"25","Plenty",1,60,"Health Professionals","HltP"
"25","Hobart",3,109,"Health Professionals","HltP"
"25","Central and West Metro",3,99,"Health Professionals","HltP"
"25","Lower South Coast",2,21,"Health Professionals","HltP"
"25","Townsville",5,82,"Health Professionals","HltP"
"25","Mt Isa",1,76,"Health Professionals","HltP"
"25","Orana",1,30,"Health Professionals","HltP"
"25","Macarthur",2,22,"Health Professionals","HltP"
"25","Latrobe Valley",2,54,"Health Professionals","HltP"
"25","Hunter",4,14,"Health Professionals","HltP"
"25","Eureka",3,48,"Health Professionals","HltP"
"25","Toowoomba",2,81,"Health Professionals","HltP"
"25","North Brisbane",4,77,"Health Professionals","HltP"
"25","Eastern Suburbs",3,8,"Health Professionals","HltP"
"25","Gladstone",2,70,"Health Professionals","HltP"
"25","Eastern Adelaide",10,86,"Health Professionals","HltP"
"25","North Coast",3,28,"Health Professionals","HltP"
"25","Warwick",1,83,"Health Professionals","HltP"
"25","Southern Adelaide",3,97,"Health Professionals","HltP"
"25","Logan",3,74,"Health Professionals","HltP"
"25","Goulburn Valley",2,50,"Health Professionals","HltP"
"25","Chifley",1,5,"Health Professionals","HltP"
"26","Upper Hunter",1,41,"ICT Professionals","ICTP"
"26","Yarra",11,64,"ICT Professionals","ICTP"
"26","Gold Coast",2,71,"ICT Professionals","ICTP"
"26","Gladstone",1,70,"ICT Professionals","ICTP"
"26","Hobart",2,109,"ICT Professionals","ICTP"
"26","Bayside",2,44,"ICT Professionals","ICTP"
"26","Northern Sydney",7,29,"ICT Professionals","ICTP"
"26","Wollongong",1,43,"ICT Professionals","ICTP"
"26","Peninsula",1,59,"ICT Professionals","ICTP"
"26","Eastern Adelaide",7,86,"ICT Professionals","ICTP"
"26","Western Adelaide",1,98,"ICT Professionals","ICTP"
"26","Westgate",1,63,"ICT Professionals","ICTP"
"26","ACT/Queanbeyan",4,1,"ICT Professionals","ICTP"
"26","Central Western Sydney",2,4,"ICT Professionals","ICTP"
"26","Lower Hunter",1,20,"ICT Professionals","ICTP"
"26","Maroondah",2,55,"ICT Professionals","ICTP"
"26","Central and West Metro",2,99,"ICT Professionals","ICTP"
"26","Plenty",1,60,"ICT Professionals","ICTP"
"26","North Brisbane",5,77,"ICT Professionals","ICTP"
"26","Southern",1,108,"ICT Professionals","ICTP"
"26","Central Coast",1,3,"ICT Professionals","ICTP"
"26","Inner Sydney",6,15,"ICT Professionals","ICTP"
"26","Sunshine Coast",1,80,"ICT Professionals","ICTP"
"26","Fraser Coast",2,69,"ICT Professionals","ICTP"
"26","North Coast",1,28,"ICT Professionals","ICTP"
"27","Tweed",2,40,"Legal, Social and Welfare Professionals","LSaWP"
"27","Capricornia",1,67,"Legal, Social and Welfare Professionals","LSaWP"
"27","Gold Coast",6,71,"Legal, Social and Welfare Professionals","LSaWP"
"27","Sunshine Coast",1,80,"Legal, Social and Welfare Professionals","LSaWP"
"27","Far West",2,11,"Legal, Social and Welfare Professionals","LSaWP"
"27","Nepean",1,26,"Legal, Social and Welfare Professionals","LSaWP"
"27","New England",4,27,"Legal, Social and Welfare Professionals","LSaWP"
"27","Central Coast",5,3,"Legal, Social and Welfare Professionals","LSaWP"
"27","Sturt",1,39,"Legal, Social and Welfare Professionals","LSaWP"
"27","Eastern Adelaide",4,86,"Legal, Social and Welfare Professionals","LSaWP"
"27","Westgate",7,63,"Legal, Social and Welfare Professionals","LSaWP"
"27","Yarra",10,64,"Legal, Social and Welfare Professionals","LSaWP"
"27","Hobart",2,109,"Legal, Social and Welfare Professionals","LSaWP"
"27","North Brisbane",6,77,"Legal, Social and Welfare Professionals","LSaWP"
"27","St George-Sutherland",1,38,"Legal, Social and Welfare Professionals","LSaWP"
"27","East Metro",1,101,"Legal, Social and Welfare Professionals","LSaWP"
"27","Wollongong",5,43,"Legal, Social and Welfare Professionals","LSaWP"
"27","Lower Hunter",16,20,"Legal, Social and Welfare Professionals","LSaWP"
"27","Dale",1,100,"Legal, Social and Welfare Professionals","LSaWP"
"27","Patterson",1,33,"Legal, Social and Welfare Professionals","LSaWP"
"27","Western Downs",4,84,"Legal, Social and Welfare Professionals","LSaWP"
"27","Coffs Harbour",3,7,"Legal, Social and Welfare Professionals","LSaWP"
"27","Plenty",1,60,"Legal, Social and Welfare Professionals","LSaWP"
"27","Mt Isa",1,76,"Legal, Social and Welfare Professionals","LSaWP"
"27","Central Western Sydney",2,4,"Legal, Social and Welfare Professionals","LSaWP"
"27","Mackay",3,75,"Legal, Social and Welfare Professionals","LSaWP"
"27","Bayside",2,44,"Legal, Social and Welfare Professionals","LSaWP"
"27","Fleurieu/Kangaroo Island",1,87,"Legal, Social and Welfare Professionals","LSaWP"
"27","Keepit",1,17,"Legal, Social and Welfare Professionals","LSaWP"
"27","ACT/Queanbeyan",1,1,"Legal, Social and Welfare Professionals","LSaWP"
"27","Southern",3,108,"Legal, Social and Welfare Professionals","LSaWP"
"27","Geelong",1,49,"Legal, Social and Welfare Professionals","LSaWP"
"27","Sunraysia",1,61,"Legal, Social and Welfare Professionals","LSaWP"
"27","Fairfield",1,10,"Legal, Social and Welfare Professionals","LSaWP"
"27","Manning",1,24,"Legal, Social and Welfare Professionals","LSaWP"
"27","Chifley",1,5,"Legal, Social and Welfare Professionals","LSaWP"
"27","Western Adelaide",1,98,"Legal, Social and Welfare Professionals","LSaWP"
"27","Bundaberg",2,65,"Legal, Social and Welfare Professionals","LSaWP"
"27","South Brisbane",6,79,"Legal, Social and Welfare Professionals","LSaWP"
"27","Northern Sydney",12,29,"Legal, Social and Welfare Professionals","LSaWP"
"27","Liverpool",2,19,"Legal, Social and Welfare Professionals","LSaWP"
"27","Latrobe Valley",2,54,"Legal, Social and Welfare Professionals","LSaWP"
"27","Alice Springs",8,112,"Legal, Social and Welfare Professionals","LSaWP"
"27","Townsville",5,82,"Legal, Social and Welfare Professionals","LSaWP"
"27","Eureka",1,48,"Legal, Social and Welfare Professionals","LSaWP"
"27","Central and West Metro",7,99,"Legal, Social and Welfare Professionals","LSaWP"
"27","Macarthur",3,22,"Legal, Social and Welfare Professionals","LSaWP"
"27","Hunter",6,14,"Legal, Social and Welfare Professionals","LSaWP"
"27","Logan",3,74,"Legal, Social and Welfare Professionals","LSaWP"
