"Code","location","jobs","ESA_Code","title","abb","year"
"62","Far North",0.2,"68","Sales Assistants and Salespersons","SAaS",2015
"62","Outer North Brisbane",1.33333333333333,"78","Sales Assistants and Salespersons","SAaS",2015
"62","Lower Hunter",1.31578947368421,"20","Sales Assistants and Salespersons","SAaS",2015
"62","Richmond",0.2,"34","Sales Assistants and Salespersons","SAaS",2015
"62","Liverpool",1.25,"19","Sales Assistants and Salespersons","SAaS",2015
"62","Windamere",3,"42","Sales Assistants and Salespersons","SAaS",2015
"62","Darwin",0.684210526315789,"113","Sales Assistants and Salespersons","SAaS",2015
"62","Hampden",1,"52","Sales Assistants and Salespersons","SAaS",2015
"62","Logan",0.377777777777778,"74","Sales Assistants and Salespersons","SAaS",2015
"62","Canterbury/Bankstown",0.6875,"2","Sales Assistants and Salespersons","SAaS",2015
"62","Gwydir Namoi",1,"12","Sales Assistants and Salespersons","SAaS",2015
"62","Shoalhaven",0.80952380952381,"35","Sales Assistants and Salespersons","SAaS",2015
"62","Fairfield",0.424242424242424,"10","Sales Assistants and Salespersons","SAaS",2015
"62","Southern",1.88888888888889,"108","Sales Assistants and Salespersons","SAaS",2015
"62","Chifley",8,"5","Sales Assistants and Salespersons","SAaS",2015
"62","Latrobe Valley",0.727272727272727,"54","Sales Assistants and Salespersons","SAaS",2015
"62","Macarthur",1.16666666666667,"22","Sales Assistants and Salespersons","SAaS",2015
"62","Warwick",1,"83","Sales Assistants and Salespersons","SAaS",2015
"62","Cairns",1.1,"66","Sales Assistants and Salespersons","SAaS",2015
"62","Western District",1,"62","Sales Assistants and Salespersons","SAaS",2015
"62","Northern Sydney",1.73913043478261,"29","Sales Assistants and Salespersons","SAaS",2015
"62","North Coast",0.909090909090909,"28","Sales Assistants and Salespersons","SAaS",2015
"62","South East",1,"96","Sales Assistants and Salespersons","SAaS",2015
"62","Mid West and Gascoyne",0.5,"104","Sales Assistants and Salespersons","SAaS",2015
"62","Far West",2,"11","Sales Assistants and Salespersons","SAaS",2015
"62","Alice Springs",2.8,"112","Sales Assistants and Salespersons","SAaS",2015
"62","Wollongong",2.75,"43","Sales Assistants and Salespersons","SAaS",2015
"62","Gawler",0.4,"88","Sales Assistants and Salespersons","SAaS",2015
"62","Goulburn Valley",0.310344827586207,"50","Sales Assistants and Salespersons","SAaS",2015
"62","Ipswich",1.16666666666667,"73","Sales Assistants and Salespersons","SAaS",2015
"62","Clarence",9,"6","Sales Assistants and Salespersons","SAaS",2015
"62","Kiewa",1,"53","Sales Assistants and Salespersons","SAaS",2015
"62","Calder",1.17647058823529,"46","Sales Assistants and Salespersons","SAaS",2015
"62","Yarra",1.58064516129032,"64","Sales Assistants and Salespersons","SAaS",2015
"62","Hunter",1.3,"14","Sales Assistants and Salespersons","SAaS",2015
"62","Monash",0.3,"57","Sales Assistants and Salespersons","SAaS",2015
"62","Gold Coast",1.04854368932039,"71","Sales Assistants and Salespersons","SAaS",2015
"62","ACT/Queanbeyan",0.181818181818182,"1","Sales Assistants and Salespersons","SAaS",2015
"63","Outer Western Sydney",1,"31","Sales Support Workers","SlSW",2015
"63","South Brisbane",1.5,"79","Sales Support Workers","SlSW",2015
"63","Western Adelaide",0.5,"98","Sales Support Workers","SlSW",2015
"63","Lachlan",1,"18","Sales Support Workers","SlSW",2015
"63","Peninsula",16,"59","Sales Support Workers","SlSW",2015
"63","Inner Sydney",1.22222222222222,"15","Sales Support Workers","SlSW",2015
"63","Patterson",0.166666666666667,"33","Sales Support Workers","SlSW",2015
"63","North Brisbane",1.6,"77","Sales Support Workers","SlSW",2015
"63","Eastern Adelaide",2.33333333333333,"86","Sales Support Workers","SlSW",2015
"63","Central Western Sydney",1.14285714285714,"4","Sales Support Workers","SlSW",2015
"63","Westgate",2,"63","Sales Support Workers","SlSW",2015
"63","New England",1,"27","Sales Support Workers","SlSW",2015
"63","Hobart",1,"109","Sales Support Workers","SlSW",2015
"63","East Metro",6,"101","Sales Support Workers","SlSW",2015
"63","South Eastern",2,"36","Sales Support Workers","SlSW",2015
"63","Fairfield",1,"10","Sales Support Workers","SlSW",2015
"63","Riverland",1,"95","Sales Support Workers","SlSW",2015
"63","Bayside",3,"44","Sales Support Workers","SlSW",2015
"63","Calder",1.5,"46","Sales Support Workers","SlSW",2015
"63","Gladstone",1,"70","Sales Support Workers","SlSW",2015
"63","Central Coast",0.333333333333333,"3","Sales Support Workers","SlSW",2015
"63","Shoalhaven",0.75,"35","Sales Support Workers","SlSW",2015
"63","Northern Sydney",1.33333333333333,"29","Sales Support Workers","SlSW",2015
"63","Southern",1,"108","Sales Support Workers","SlSW",2015
"63","Northern Adelaide",1,"92","Sales Support Workers","SlSW",2015
"63","Darwin",1,"113","Sales Support Workers","SlSW",2015
"63","Lower Hunter",1.14285714285714,"20","Sales Support Workers","SlSW",2015
"63","Southern Adelaide",4,"97","Sales Support Workers","SlSW",2015
"63","Gold Coast",0.72972972972973,"71","Sales Support Workers","SlSW",2015
"63","Monash",1,"57","Sales Support Workers","SlSW",2015
"63","Kimberley",1,"103","Sales Support Workers","SlSW",2015
"63","Macarthur",1,"22","Sales Support Workers","SlSW",2015
"63","Wollongong",1,"43","Sales Support Workers","SlSW",2015
"63","Keepit",1,"17","Sales Support Workers","SlSW",2015
"63","Clarence",1,"6","Sales Support Workers","SlSW",2015
"63","Ovens",0.25,"58","Sales Support Workers","SlSW",2015
"63","Hunter",1,"14","Sales Support Workers","SlSW",2015
"63","Latrobe Valley",1,"54","Sales Support Workers","SlSW",2015
"63","Inner Western Sydney",1,"16","Sales Support Workers","SlSW",2015
"63","Gwydir Namoi",1,"12","Sales Support Workers","SlSW",2015
"63","Nepean",1,"26","Sales Support Workers","SlSW",2015
"63","Chifley",2,"5","Sales Support Workers","SlSW",2015
"63","ACT/Queanbeyan",0.5,"1","Sales Support Workers","SlSW",2015
"63","Logan",0.0769230769230769,"74","Sales Support Workers","SlSW",2015
"63","Ipswich",1,"73","Sales Support Workers","SlSW",2015
"63","Eastern Suburbs",1,"8","Sales Support Workers","SlSW",2015
"63","Townsville",2,"82","Sales Support Workers","SlSW",2015
"63","Yarra",1.5,"64","Sales Support Workers","SlSW",2015
"63","Fraser Coast",1,"69","Sales Support Workers","SlSW",2015
"63","Mackay",0.5,"75","Sales Support Workers","SlSW",2015
"71","Manning",0.333333333333333,"24","Machine and Stationary Plant Operators","MaSPO",2015
"71","Nepean",4,"26","Machine and Stationary Plant Operators","MaSPO",2015
"71","Kimberley",0.333333333333333,"103","Machine and Stationary Plant Operators","MaSPO",2015
"71","Hunter",1.33333333333333,"14","Machine and Stationary Plant Operators","MaSPO",2015
"71","West and North West",3,"111","Machine and Stationary Plant Operators","MaSPO",2015
"71","Central Western Sydney",3,"4","Machine and Stationary Plant Operators","MaSPO",2015
"71","Hastings",1,"13","Machine and Stationary Plant Operators","MaSPO",2015
"71","Upper Hunter",8,"41","Machine and Stationary Plant Operators","MaSPO",2015
"71","Liverpool",8,"19","Machine and Stationary Plant Operators","MaSPO",2015
"71","Lachlan",3,"18","Machine and Stationary Plant Operators","MaSPO",2015
"71","Westgate",3.5,"63","Machine and Stationary Plant Operators","MaSPO",2015
"71","Capricornia",0.888888888888889,"67","Machine and Stationary Plant Operators","MaSPO",2015
"71","Western Downs",2,"84","Machine and Stationary Plant Operators","MaSPO",2015
"71","Eastern Adelaide",1.25,"86","Machine and Stationary Plant Operators","MaSPO",2015
"71","Maroondah",10,"55","Machine and Stationary Plant Operators","MaSPO",2015
"71","Fraser Coast",1,"69","Machine and Stationary Plant Operators","MaSPO",2015
"71","Fairfield",0.857142857142857,"10","Machine and Stationary Plant Operators","MaSPO",2015
"71","Mackay",0.933333333333333,"75","Machine and Stationary Plant Operators","MaSPO",2015
"71","Southern Adelaide",0.666666666666667,"97","Machine and Stationary Plant Operators","MaSPO",2015
"71","Bundaberg",0.666666666666667,"65","Machine and Stationary Plant Operators","MaSPO",2015
"71","Northern Sydney",1.5,"29","Machine and Stationary Plant Operators","MaSPO",2015
"71","North Coast",0.5,"28","Machine and Stationary Plant Operators","MaSPO",2015
"71","Darwin",0.5,"113","Machine and Stationary Plant Operators","MaSPO",2015
"71","New England",2,"27","Machine and Stationary Plant Operators","MaSPO",2015
"71","Central Coast",1,"3","Machine and Stationary Plant Operators","MaSPO",2015
"71","Outer North Brisbane",1,"78","Machine and Stationary Plant Operators","MaSPO",2015
"71","North Brisbane",0.454545454545455,"77","Machine and Stationary Plant Operators","MaSPO",2015
"71","Keepit",1,"17","Machine and Stationary Plant Operators","MaSPO",2015
"71","Windamere",1,"42","Machine and Stationary Plant Operators","MaSPO",2015
"71","Eurobodalla",1,"9","Machine and Stationary Plant Operators","MaSPO",2015
"71","Dale",1,"100","Machine and Stationary Plant Operators","MaSPO",2015
"71","Inner Sydney",3.5,"15","Machine and Stationary Plant Operators","MaSPO",2015
"71","Outer Western Sydney",5,"31","Machine and Stationary Plant Operators","MaSPO",2015
"71","Cairns",2.66666666666667,"66","Machine and Stationary Plant Operators","MaSPO",2015
"71","Toowoomba",3.5,"81","Machine and Stationary Plant Operators","MaSPO",2015
"71","Goldfields/Esperance",0.4,"102","Machine and Stationary Plant Operators","MaSPO",2015
"71","Latrobe Valley",0.2,"54","Machine and Stationary Plant Operators","MaSPO",2015
"71","Mt Isa",0.625,"76","Machine and Stationary Plant Operators","MaSPO",2015
"71","Ovens",0.333333333333333,"58","Machine and Stationary Plant Operators","MaSPO",2015
"71","Ipswich",1,"73","Machine and Stationary Plant Operators","MaSPO",2015
"71","St George-Sutherland",2,"38","Machine and Stationary Plant Operators","MaSPO",2015
"71","Lower South Coast",1,"21","Machine and Stationary Plant Operators","MaSPO",2015
"71","Macarthur",0.25,"22","Machine and Stationary Plant Operators","MaSPO",2015
"71","South Brisbane",0.75,"79","Machine and Stationary Plant Operators","MaSPO",2015
"71","Calder",1,"46","Machine and Stationary Plant Operators","MaSPO",2015
"71","Sunshine Coast",1,"80","Machine and Stationary Plant Operators","MaSPO",2015
"71","South Eastern",2,"36","Machine and Stationary Plant Operators","MaSPO",2015
"71","Western Adelaide",1,"98","Machine and Stationary Plant Operators","MaSPO",2015
"71","Gympie",0.666666666666667,"72","Machine and Stationary Plant Operators","MaSPO",2015
"71","Grampians",1,"51","Machine and Stationary Plant Operators","MaSPO",2015
"71","Inner Western Sydney",1,"16","Machine and Stationary Plant Operators","MaSPO",2015
"71","Canterbury/Bankstown",1,"2","Machine and Stationary Plant Operators","MaSPO",2015
"71","Logan",0.923076923076923,"74","Machine and Stationary Plant Operators","MaSPO",2015
"71","Southern",1,"108","Machine and Stationary Plant Operators","MaSPO",2015
"71","Peninsula",1.16666666666667,"59","Machine and Stationary Plant Operators","MaSPO",2015
"71","Central and West Metro",1.33333333333333,"99","Machine and Stationary Plant Operators","MaSPO",2015
"71","Orana",1.6,"30","Machine and Stationary Plant Operators","MaSPO",2015
"71","Mid West and Gascoyne",1,"104","Machine and Stationary Plant Operators","MaSPO",2015
"71","Northern Adelaide",2,"92","Machine and Stationary Plant Operators","MaSPO",2015
"71","Gold Coast",3.75,"71","Machine and Stationary Plant Operators","MaSPO",2015
"71","East Metro",1.85714285714286,"101","Machine and Stationary Plant Operators","MaSPO",2015
"71","Lower Hunter",1.66666666666667,"20","Machine and Stationary Plant Operators","MaSPO",2015
"71","Alice Springs",1,"112","Machine and Stationary Plant Operators","MaSPO",2015
"71","Plenty",1,"60","Machine and Stationary Plant Operators","MaSPO",2015
"71","Gladstone",1.6,"70","Machine and Stationary Plant Operators","MaSPO",2015
"71","Patterson",0.333333333333333,"33","Machine and Stationary Plant Operators","MaSPO",2015
"71","Gwydir Namoi",3,"12","Machine and Stationary Plant Operators","MaSPO",2015
"71","Yarra",2,"64","Machine and Stationary Plant Operators","MaSPO",2015
"71","Far West",0.5,"11","Machine and Stationary Plant Operators","MaSPO",2015
"71","Bayside",2.28571428571429,"44","Machine and Stationary Plant Operators","MaSPO",2015
"71","Hobart",2,"109","Machine and Stationary Plant Operators","MaSPO",2015
"71","Bendigo",2,"45","Machine and Stationary Plant Operators","MaSPO",2015
"71","Townsville",1,"82","Machine and Stationary Plant Operators","MaSPO",2015
"71","Goulburn Valley",1.5,"50","Machine and Stationary Plant Operators","MaSPO",2015
"71","Coffs Harbour",0.333333333333333,"7","Machine and Stationary Plant Operators","MaSPO",2015
"71","Warwick",2,"83","Machine and Stationary Plant Operators","MaSPO",2015
"71","Western District",1,"62","Machine and Stationary Plant Operators","MaSPO",2015
"71","North Metro",1.6,"106","Machine and Stationary Plant Operators","MaSPO",2015
"71","Tweed",1,"40","Machine and Stationary Plant Operators","MaSPO",2015
"71","Murraylands",1,"90","Machine and Stationary Plant Operators","MaSPO",2015
"71","Southern Ranges",2,"37","Machine and Stationary Plant Operators","MaSPO",2015
"71","Monash",0.5,"57","Machine and Stationary Plant Operators","MaSPO",2015
"72","Fairfield",1,"10","Mobile Plant Operators","MbPO",2015
"72","Eastern Suburbs",1.5,"8","Mobile Plant Operators","MbPO",2015
"72","Macarthur",1.25,"22","Mobile Plant Operators","MbPO",2015
"72","Hunter",2,"14","Mobile Plant Operators","MbPO",2015
"72","Westgate",0.875,"63","Mobile Plant Operators","MbPO",2015
"72","Toowoomba",1.2,"81","Mobile Plant Operators","MbPO",2015
"72","Windamere",1,"42","Mobile Plant Operators","MbPO",2015
"72","Darwin",0.428571428571429,"113","Mobile Plant Operators","MbPO",2015
"72","New England",1,"27","Mobile Plant Operators","MbPO",2015
"72","West and North West",0.5,"111","Mobile Plant Operators","MbPO",2015
"72","South Brisbane",0.315789473684211,"79","Mobile Plant Operators","MbPO",2015
"72","Capricornia",3,"67","Mobile Plant Operators","MbPO",2015
"72","Western Downs",1.14285714285714,"84","Mobile Plant Operators","MbPO",2015
"72","Chifley",0.5,"5","Mobile Plant Operators","MbPO",2015
"72","Goldfields/Esperance",0.666666666666667,"102","Mobile Plant Operators","MbPO",2015
"72","Manning",0.666666666666667,"24","Mobile Plant Operators","MbPO",2015
"72","Macleay",0.5,"23","Mobile Plant Operators","MbPO",2015
"72","Hastings",1.66666666666667,"13","Mobile Plant Operators","MbPO",2015
"72","Sturt",2,"39","Mobile Plant Operators","MbPO",2015
"72","Liverpool",1.33333333333333,"19","Mobile Plant Operators","MbPO",2015
"72","Murray Darling",1,"25","Mobile Plant Operators","MbPO",2015
"72","East Metro",1.05555555555556,"101","Mobile Plant Operators","MbPO",2015
"72","North Brisbane",0.666666666666667,"77","Mobile Plant Operators","MbPO",2015
"72","Keepit",1,"17","Mobile Plant Operators","MbPO",2015
"72","Fraser Coast",2,"69","Mobile Plant Operators","MbPO",2015
"72","Mackay",1.55555555555556,"75","Mobile Plant Operators","MbPO",2015
"72","Outer Western Sydney",0.333333333333333,"31","Mobile Plant Operators","MbPO",2015
"72","Maroondah",2.66666666666667,"55","Mobile Plant Operators","MbPO",2015
"72","Bundaberg",2,"65","Mobile Plant Operators","MbPO",2015
"72","Bayside",1.27272727272727,"44","Mobile Plant Operators","MbPO",2015
"72","Northern Sydney",2,"29","Mobile Plant Operators","MbPO",2015
"72","Upper Hunter",1.5,"41","Mobile Plant Operators","MbPO",2015
"72","Gawler",0.666666666666667,"88","Mobile Plant Operators","MbPO",2015
"72","Latrobe Valley",1,"54","Mobile Plant Operators","MbPO",2015
"72","Tweed",0.5,"40","Mobile Plant Operators","MbPO",2015
"72","Southern",1,"108","Mobile Plant Operators","MbPO",2015
"72","Townsville",0.777777777777778,"82","Mobile Plant Operators","MbPO",2015
"72","Mt Isa",2,"76","Mobile Plant Operators","MbPO",2015
"72","Ovens",0.5,"58","Mobile Plant Operators","MbPO",2015
"72","Riverland",0.166666666666667,"95","Mobile Plant Operators","MbPO",2015
"72","Eurobodalla",2,"9","Mobile Plant Operators","MbPO",2015
"72","Clarence",4,"6","Mobile Plant Operators","MbPO",2015
"72","Orana",1,"30","Mobile Plant Operators","MbPO",2015
"72","Southern Ranges",4,"37","Mobile Plant Operators","MbPO",2015
"72","South Eastern",1,"36","Mobile Plant Operators","MbPO",2015
"72","North Metro",1.85714285714286,"106","Mobile Plant Operators","MbPO",2015
"72","Sunshine Coast",0.333333333333333,"80","Mobile Plant Operators","MbPO",2015
"72","Lower Hunter",0.888888888888889,"20","Mobile Plant Operators","MbPO",2015
"72","Western Adelaide",1.25,"98","Mobile Plant Operators","MbPO",2015
"72","Hobart",2.5,"109","Mobile Plant Operators","MbPO",2015
"72","Cairns",0.75,"66","Mobile Plant Operators","MbPO",2015
"72","Plenty",2,"60","Mobile Plant Operators","MbPO",2015
"72","Inner Western Sydney",3,"16","Mobile Plant Operators","MbPO",2015
"72","Central and West Metro",1.1875,"99","Mobile Plant Operators","MbPO",2015
"72","Ipswich",1,"73","Mobile Plant Operators","MbPO",2015
"72","Central Western Sydney",1.1,"4","Mobile Plant Operators","MbPO",2015
"72","Gwydir Namoi",1,"12","Mobile Plant Operators","MbPO",2015
"72","Southern Adelaide",2,"97","Mobile Plant Operators","MbPO",2015
"72","Warwick",0.166666666666667,"83","Mobile Plant Operators","MbPO",2015
"72","Gladstone",0.166666666666667,"70","Mobile Plant Operators","MbPO",2015
"72","Logan",1.28571428571429,"74","Mobile Plant Operators","MbPO",2015
"72","Canterbury/Bankstown",1,"2","Mobile Plant Operators","MbPO",2015
"72","Gympie",2,"72","Mobile Plant Operators","MbPO",2015
"72","Northern Adelaide",1.4,"92","Mobile Plant Operators","MbPO",2015
"72","Calder",0.666666666666667,"46","Mobile Plant Operators","MbPO",2015
"72","Inner Sydney",1.66666666666667,"15","Mobile Plant Operators","MbPO",2015
"72","Central Coast",0.5,"3","Mobile Plant Operators","MbPO",2015
"72","Alice Springs",0.5,"112","Mobile Plant Operators","MbPO",2015
"72","Mid West and Gascoyne",0.571428571428571,"104","Mobile Plant Operators","MbPO",2015
"72","Yarra",1.5,"64","Mobile Plant Operators","MbPO",2015
"72","Goulburn Valley",0.428571428571429,"50","Mobile Plant Operators","MbPO",2015
"72","Gold Coast",0.384615384615385,"71","Mobile Plant Operators","MbPO",2015
"73","Outer Western Sydney",0.777777777777778,"31","Road and Rail Drivers","RaRD",2015
"73","Manning",1.33333333333333,"24","Road and Rail Drivers","RaRD",2015
"73","Gympie",0.75,"72","Road and Rail Drivers","RaRD",2015
"73","North Brisbane",1,"77","Road and Rail Drivers","RaRD",2015
"73","Western Adelaide",1,"98","Road and Rail Drivers","RaRD",2015
"73","Fairfield",0.846153846153846,"10","Road and Rail Drivers","RaRD",2015
"73","Central Western Sydney",1.05263157894737,"4","Road and Rail Drivers","RaRD",2015
"73","Adelaide Hills",1.5,"85","Road and Rail Drivers","RaRD",2015
"73","North Metro",1.2,"106","Road and Rail Drivers","RaRD",2015
"73","South Eastern",3,"36","Road and Rail Drivers","RaRD",2015
"73","Upper Hunter",3.25,"41","Road and Rail Drivers","RaRD",2015
"73","Lachlan",1,"18","Road and Rail Drivers","RaRD",2015
"73","Central Coast",1.1,"3","Road and Rail Drivers","RaRD",2015
"73","Mt Isa",1.5,"76","Road and Rail Drivers","RaRD",2015
"73","Plenty",5.5,"60","Road and Rail Drivers","RaRD",2015
"73","Midlands/Wheatbelt",0.285714285714286,"105","Road and Rail Drivers","RaRD",2015
"73","Westgate",1.41176470588235,"63","Road and Rail Drivers","RaRD",2015
"73","Nepean",1.57142857142857,"26","Road and Rail Drivers","RaRD",2015
"73","Southern Adelaide",3.33333333333333,"97","Road and Rail Drivers","RaRD",2015
"73","Lower South Coast",1,"21","Road and Rail Drivers","RaRD",2015
"73","Eastern Adelaide",0.777777777777778,"86","Road and Rail Drivers","RaRD",2015
"73","Eurobodalla",1.66666666666667,"9","Road and Rail Drivers","RaRD",2015
"73","Inner Sydney",1.3125,"15","Road and Rail Drivers","RaRD",2015
"73","Macarthur",1,"22","Road and Rail Drivers","RaRD",2015
"73","Chifley",6,"5","Road and Rail Drivers","RaRD",2015
"73","Goldfields/Esperance",0.5,"102","Road and Rail Drivers","RaRD",2015
"73","Fleurieu/Kangaroo Island",1,"87","Road and Rail Drivers","RaRD",2015
"73","Hastings",1.33333333333333,"13","Road and Rail Drivers","RaRD",2015
"73","Capricornia",2.5,"67","Road and Rail Drivers","RaRD",2015
"73","Hunter",0.928571428571429,"14","Road and Rail Drivers","RaRD",2015
"73","St George-Sutherland",8,"38","Road and Rail Drivers","RaRD",2015
"73","North Country",0.25,"91","Road and Rail Drivers","RaRD",2015
"73","Northern Sydney",2.75,"29","Road and Rail Drivers","RaRD",2015
"73","Sunshine Coast",2,"80","Road and Rail Drivers","RaRD",2015
"73","Eastern Suburbs",1.16666666666667,"8","Road and Rail Drivers","RaRD",2015
"73","New England",0.333333333333333,"27","Road and Rail Drivers","RaRD",2015
"73","Mid Murray",3,"56","Road and Rail Drivers","RaRD",2015
"73","Darwin",0.371428571428571,"113","Road and Rail Drivers","RaRD",2015
"73","Western Downs",1,"84","Road and Rail Drivers","RaRD",2015
"73","Bundaberg",1.33333333333333,"65","Road and Rail Drivers","RaRD",2015
"73","Dale",5,"100","Road and Rail Drivers","RaRD",2015
"73","Orana",5.2,"30","Road and Rail Drivers","RaRD",2015
"73","Peninsula",6,"59","Road and Rail Drivers","RaRD",2015
"73","Inner Western Sydney",1,"16","Road and Rail Drivers","RaRD",2015
"73","South Brisbane",0.9375,"79","Road and Rail Drivers","RaRD",2015
"73","Coffs Harbour",1,"7","Road and Rail Drivers","RaRD",2015
"73","Eureka",4,"48","Road and Rail Drivers","RaRD",2015
"73","East Gippsland",3,"47","Road and Rail Drivers","RaRD",2015
"73","East Metro",1.2,"101","Road and Rail Drivers","RaRD",2015
"73","Toowoomba",0.6,"81","Road and Rail Drivers","RaRD",2015
"73","North Coast",1,"28","Road and Rail Drivers","RaRD",2015
"73","Kimberley",0.5,"103","Road and Rail Drivers","RaRD",2015
"73","Logan",0.704545454545455,"74","Road and Rail Drivers","RaRD",2015
"73","Sturt",3,"39","Road and Rail Drivers","RaRD",2015
"73","Townsville",1.42857142857143,"82","Road and Rail Drivers","RaRD",2015
"73","Shoalhaven",0.777777777777778,"35","Road and Rail Drivers","RaRD",2015
"73","Keepit",0.6,"17","Road and Rail Drivers","RaRD",2015
"73","Central and West Metro",1.32,"99","Road and Rail Drivers","RaRD",2015
"73","Fraser Coast",0.666666666666667,"69","Road and Rail Drivers","RaRD",2015
"73","Yarra",3.25,"64","Road and Rail Drivers","RaRD",2015
"73","West and North West",0.666666666666667,"111","Road and Rail Drivers","RaRD",2015
"73","Bendigo",0.4,"45","Road and Rail Drivers","RaRD",2015
"73","Hobart",2.5,"109","Road and Rail Drivers","RaRD",2015
"73","Outer North Brisbane",0.666666666666667,"78","Road and Rail Drivers","RaRD",2015
"73","Mackay",1.2,"75","Road and Rail Drivers","RaRD",2015
"73","Latrobe Valley",0.333333333333333,"54","Road and Rail Drivers","RaRD",2015
"73","Lower Hunter",0.769230769230769,"20","Road and Rail Drivers","RaRD",2015
"73","Gold Coast",0.925925925925926,"71","Road and Rail Drivers","RaRD",2015
"73","Goulburn Valley",0.642857142857143,"50","Road and Rail Drivers","RaRD",2015
"73","Northern Adelaide",1.23076923076923,"92","Road and Rail Drivers","RaRD",2015
"73","Richmond",0.666666666666667,"34","Road and Rail Drivers","RaRD",2015
"73","Macleay",0.4,"23","Road and Rail Drivers","RaRD",2015
"73","Cairns",1.4,"66","Road and Rail Drivers","RaRD",2015
"73","Riverland",1,"95","Road and Rail Drivers","RaRD",2015
"73","Patterson",0.0689655172413793,"33","Road and Rail Drivers","RaRD",2015
"73","Alice Springs",4.33333333333333,"112","Road and Rail Drivers","RaRD",2015
"73","Southern",0.875,"108","Road and Rail Drivers","RaRD",2015
"73","Liverpool",2.16666666666667,"19","Road and Rail Drivers","RaRD",2015
"73","Tweed",1,"40","Road and Rail Drivers","RaRD",2015
"73","Ipswich",1.33333333333333,"73","Road and Rail Drivers","RaRD",2015
"73","Gawler",1.66666666666667,"88","Road and Rail Drivers","RaRD",2015
"73","Clarence",3,"6","Road and Rail Drivers","RaRD",2015
"73","Warwick",0.25,"83","Road and Rail Drivers","RaRD",2015
"73","Gwydir Namoi",6,"12","Road and Rail Drivers","RaRD",2015
"73","Southern Ranges",0.666666666666667,"37","Road and Rail Drivers","RaRD",2015
"73","Calder",1.69230769230769,"46","Road and Rail Drivers","RaRD",2015
"73","Canterbury/Bankstown",2.16666666666667,"2","Road and Rail Drivers","RaRD",2015
"73","Wollongong",0.4,"43","Road and Rail Drivers","RaRD",2015
"73","Mid West and Gascoyne",0.333333333333333,"104","Road and Rail Drivers","RaRD",2015
"73","Bayside",2,"44","Road and Rail Drivers","RaRD",2015
"73","Gladstone",1.08333333333333,"70","Road and Rail Drivers","RaRD",2015
"73","Western District",1,"62","Road and Rail Drivers","RaRD",2015
"73","Far West",1,"11","Road and Rail Drivers","RaRD",2015
"73","ACT/Queanbeyan",0.4,"1","Road and Rail Drivers","RaRD",2015
"73","Port Pirie",1,"94","Road and Rail Drivers","RaRD",2015
"73","Maroondah",20,"55","Road and Rail Drivers","RaRD",2015
"73","Monash",0.714285714285714,"57","Road and Rail Drivers","RaRD",2015
"74","Macarthur",0.8,"22","Storepersons","Strp",2015
"74","Liverpool",2,"19","Storepersons","Strp",2015
"74","North Coast",1.5,"28","Storepersons","Strp",2015
"74","Central and West Metro",1,"99","Storepersons","Strp",2015
"74","North Metro",0.9,"106","Storepersons","Strp",2015
"74","Darwin",0.571428571428571,"113","Storepersons","Strp",2015
"74","South Eastern",2,"36","Storepersons","Strp",2015
"74","Gawler",1,"88","Storepersons","Strp",2015
"74","Toowoomba",1,"81","Storepersons","Strp",2015
"74","North Brisbane",0.7,"77","Storepersons","Strp",2015
"74","Shoalhaven",0.333333333333333,"35","Storepersons","Strp",2015
"74","Upper Hunter",6,"41","Storepersons","Strp",2015
"74","Northern Sydney",1.2,"29","Storepersons","Strp",2015
"74","Inner Sydney",2,"15","Storepersons","Strp",2015
"74","Southern Adelaide",3,"97","Storepersons","Strp",2015
"74","Orana",5.5,"30","Storepersons","Strp",2015
"74","New England",1,"27","Storepersons","Strp",2015
"74","Goulburn Valley",0.5,"50","Storepersons","Strp",2015
"74","Eastern Adelaide",0.875,"86","Storepersons","Strp",2015
"74","Patterson",0.666666666666667,"33","Storepersons","Strp",2015
"74","Mackay",1.25,"75","Storepersons","Strp",2015
"74","East Metro",1.125,"101","Storepersons","Strp",2015
"74","Ipswich",1.33333333333333,"73","Storepersons","Strp",2015
"74","Outer Western Sydney",1.44444444444444,"31","Storepersons","Strp",2015
"74","Fraser Coast",1,"69","Storepersons","Strp",2015
"74","Peninsula",2,"59","Storepersons","Strp",2015
"74","Northern Adelaide",1.16666666666667,"92","Storepersons","Strp",2015
"74","Coffs Harbour",1,"7","Storepersons","Strp",2015
"74","Western Downs",0.5,"84","Storepersons","Strp",2015
"74","Canterbury/Bankstown",4.5,"2","Storepersons","Strp",2015
"74","Midlands/Wheatbelt",0.333333333333333,"105","Storepersons","Strp",2015
"74","Sunshine Coast",1,"80","Storepersons","Strp",2015
"74","Cairns",1,"66","Storepersons","Strp",2015
"74","Chifley",2,"5","Storepersons","Strp",2015
"74","Inner Western Sydney",2,"16","Storepersons","Strp",2015
"74","Maroondah",3.5,"55","Storepersons","Strp",2015
"74","Fairfield",0.5,"10","Storepersons","Strp",2015
"74","Central Western Sydney",2,"4","Storepersons","Strp",2015
"74","Kiewa",1,"53","Storepersons","Strp",2015
"74","Westgate",4.5,"63","Storepersons","Strp",2015
"74","Bayside",1,"44","Storepersons","Strp",2015
"74","Alice Springs",1.33333333333333,"112","Storepersons","Strp",2015
"74","Gold Coast",0.833333333333333,"71","Storepersons","Strp",2015
"74","Hampden",1.5,"52","Storepersons","Strp",2015
